"term"	"artist_id"
"jazz"	"ARJMGMP124BAE72D46"
"pop"	"ARJMGMP124BAE72D46"
"rock"	"ARJMUEZ1187B98D16E"
"alternative rock"	"ARJMUEZ1187B98D16E"
"jazz"	"ARJMW6Z1187B989C3C"
"electronic"	"ARJMW6Z1187B989C3C"
"pop"	"ARJMW6Z1187B989C3C"
"rock"	"ARJMW6Z1187B989C3C"
"hip hop"	"ARJNOOU11F4C845A6A"
"hip hop"	"ARJNQM51187FB54C55"
"rock"	"ARJNQM51187FB54C55"
"alternative rock"	"ARJNQM51187FB54C55"
"rock"	"ARJNRA61187FB57724"
"alternative rock"	"ARJNRA61187FB57724"
"jazz"	"ARJNRA61187FB57724"
"electronic"	"ARJNRA61187FB57724"
"electronic"	"ARJNUTI12802FDFB5A"
"electronic"	"ARJPADO1187B9897CE"
"jazz"	"ARJPRV411A348EFE4B"
"alternative rock"	"ARJPRV411A348EFE4B"
"rock"	"ARJPRV411A348EFE4B"
"electronic"	"ARJPRV411A348EFE4B"
"electronic"	"ARJPUZC1187B99A8F6"
"rock"	"ARJPUZC1187B99A8F6"
"hip hop"	"ARJPZSG1187FB3E985"
"jazz"	"ARJPZSG1187FB3E985"
"electronic"	"ARJPZSG1187FB3E985"
"rock"	"ARJPZSG1187FB3E985"
"pop"	"ARJPZSG1187FB3E985"
"alternative rock"	"ARJPZSG1187FB3E985"
"electronic"	"ARJQ5JM1187FB486C7"
"hip hop"	"ARJQSSS1187B99A513"
"electronic"	"ARJQSSS1187B99A513"
"pop"	"ARJQSSS1187B99A513"
"rock"	"ARJR7S11187FB36A2A"
"alternative rock"	"ARJR7S11187FB36A2A"
"jazz"	"ARJRF841187B9B7F9A"
"pop"	"ARJRF841187B9B7F9A"
"electronic"	"ARJRIM91187FB3EF9A"
"rock"	"ARJRQL51187FB541AB"
"alternative rock"	"ARJRQL51187FB541AB"
"hip hop"	"ARJRRJZ11F50C47E95"
"hip hop"	"ARJS05S1187FB58F3A"
"rock"	"ARJS05S1187FB58F3A"
"pop"	"ARJS05S1187FB58F3A"
"electronic"	"ARJS05S1187FB58F3A"
"electronic"	"ARJTAZU1187B990051"
"rock"	"ARJTX7M1187FB4CED3"
"electronic"	"ARJTX7M1187FB4CED3"
"alternative rock"	"ARJTX7M1187FB4CED3"
"pop"	"ARJTX7M1187FB4CED3"
"jazz"	"ARJUNZD1187B9A5DAE"
"rock"	"ARJUNZD1187B9A5DAE"
"pop"	"ARJUNZD1187B9A5DAE"
"rock"	"ARJUSOQ1187FB3E063"
"alternative rock"	"ARJUSOQ1187FB3E063"
"pop"	"ARJUSOQ1187FB3E063"
"hip hop"	"ARJUYSZ1187B9B2B23"
"jazz"	"ARJUYSZ1187B9B2B23"
"rock"	"ARJUYSZ1187B9B2B23"
"pop"	"ARJUYSZ1187B9B2B23"
"alternative rock"	"ARJUYSZ1187B9B2B23"
"pop"	"ARJV0U41187B9AB715"
"hip hop"	"ARJV0U41187B9AB715"
"rock"	"ARJV0U41187B9AB715"
"electronic"	"ARJV0U41187B9AB715"
"pop"	"ARJV9031187B9AAFA1"
"rock"	"ARJV9031187B9AAFA1"
"alternative rock"	"ARJV9031187B9AAFA1"
"jazz"	"ARJV9031187B9AAFA1"
"electronic"	"ARJV9031187B9AAFA1"
"rock"	"ARJVTRE1187B9959C0"
"jazz"	"ARJVTRE1187B9959C0"
"pop"	"ARJVTRE1187B9959C0"
"electronic"	"ARJVTRE1187B9959C0"
"pop"	"ARJW7KB1187FB47C36"
"jazz"	"ARJW7KB1187FB47C36"
"rock"	"ARJW7KB1187FB47C36"
"pop"	"ARJWDVS11F4C8456F1"
"jazz"	"ARJXULI11F4C83C865"
"hip hop"	"ARJXULI11F4C83C865"
"alternative rock"	"ARJXULI11F4C83C865"
"rock"	"ARJXULI11F4C83C865"
"electronic"	"ARJXULI11F4C83C865"
"pop"	"ARJXULI11F4C83C865"
"hip hop"	"ARJXZX41187B9B6A43"
"electronic"	"ARJXZX41187B9B6A43"
"alternative rock"	"ARJXZX41187B9B6A43"
"jazz"	"ARJXZX41187B9B6A43"
"rock"	"ARJXZX41187B9B6A43"
"pop"	"ARJXZX41187B9B6A43"
"rock"	"ARJZQ321187FB5AAA1"
"jazz"	"ARJZQ321187FB5AAA1"
"hip hop"	"ARK02331187B9A631E"
"electronic"	"ARK02331187B9A631E"
"rock"	"ARK0BT61187B9ACEC2"
"alternative rock"	"ARK0BT61187B9ACEC2"
"electronic"	"ARK0BT61187B9ACEC2"
"jazz"	"ARK0TRD1187FB3BDE5"
"rock"	"ARK0TRD1187FB3BDE5"
"hip hop"	"ARK0VFZ1187FB4309B"
"jazz"	"ARK0VFZ1187FB4309B"
"electronic"	"ARK0VFZ1187FB4309B"
"rock"	"ARK0VFZ1187FB4309B"
"pop"	"ARK0VFZ1187FB4309B"
"rock"	"ARK24KH1187B9B6B93"
"electronic"	"ARK2G5U1187FB46B34"
"jazz"	"ARK2G5U1187FB46B34"
"hip hop"	"ARK2G5U1187FB46B34"
"rock"	"ARK2G5U1187FB46B34"
"pop"	"ARK2G5U1187FB46B34"
"rock"	"ARK2P961187B9AD524"
"pop"	"ARK2P961187B9AD524"
"alternative rock"	"ARK2P961187B9AD524"
"electronic"	"ARK30AI1187FB3C777"
"rock"	"ARK30AI1187FB3C777"
"alternative rock"	"ARK30AI1187FB3C777"
"pop"	"ARK30AI1187FB3C777"
"jazz"	"ARK3KQ41187B9A64F0"
"alternative rock"	"ARK3PWH1187B9A441D"
"rock"	"ARK3PWH1187B9A441D"
"hip hop"	"ARK3PWH1187B9A441D"
"electronic"	"ARK3PWH1187B9A441D"
"pop"	"ARK3PWH1187B9A441D"
"electronic"	"ARK4H5K1187B992F74"
"alternative rock"	"ARK4H5K1187B992F74"
"pop"	"ARK4H5K1187B992F74"
"rock"	"ARK7ZPW1187B99C170"
"electronic"	"ARK7ZPW1187B99C170"
"jazz"	"ARK82DC1187B9A1FEB"
"electronic"	"ARK8EHO1187B9B71D1"
"hip hop"	"ARK8EHO1187B9B71D1"
"rock"	"ARK8EHO1187B9B71D1"
"alternative rock"	"ARK8EHO1187B9B71D1"
"pop"	"ARK8EHO1187B9B71D1"
"hip hop"	"ARK8F3K1187FB4F002"
"alternative rock"	"ARK8F3K1187FB4F002"
"rock"	"ARK8F3K1187FB4F002"
"electronic"	"ARK8F3K1187FB4F002"
"jazz"	"ARK8F3K1187FB4F002"
"pop"	"ARK8F3K1187FB4F002"
"rock"	"ARK8OHG1187B99016A"
"hip hop"	"ARK9K3O1187B98F504"
"electronic"	"ARK9K3O1187B98F504"
"rock"	"ARK9K3O1187B98F504"
"pop"	"ARK9K3O1187B98F504"
"alternative rock"	"ARK9TRQ1187B99C095"
"rock"	"ARK9TRQ1187B99C095"
"electronic"	"ARK9TRQ1187B99C095"
"pop"	"ARK9TRQ1187B99C095"
"alternative rock"	"ARK9W051187FB4B783"
"rock"	"ARK9W051187FB4B783"
"electronic"	"ARK9W051187FB4B783"
"pop"	"ARK9W051187FB4B783"
"pop"	"ARKA2YS1187B9A4060"
"rock"	"ARKA2YS1187B9A4060"
"electronic"	"ARKAE1G1187B994A18"
"rock"	"ARKAE1G1187B994A18"
"jazz"	"ARKAE1G1187B994A18"
"pop"	"ARKAE1G1187B994A18"
"alternative rock"	"ARKAL321187B9AD4BE"
"jazz"	"ARKAL321187B9AD4BE"
"rock"	"ARKAL321187B9AD4BE"
"pop"	"ARKAL321187B9AD4BE"
"rock"	"ARKAOAD1241B9CD30A"
"jazz"	"ARKAUWC122988EDAD8"
"rock"	"ARKBCZ91187B98F486"
"rock"	"ARKBTAQ1187B9B4219"
"electronic"	"ARKBTAQ1187B9B4219"
"alternative rock"	"ARKBTAQ1187B9B4219"
"pop"	"ARKBTAQ1187B9B4219"
"jazz"	"ARKBTAQ1187B9B4219"
"rock"	"ARKBTPV1187FB38A79"
"pop"	"ARKBTPV1187FB38A79"
"electronic"	"ARKBTPV1187FB38A79"
"rock"	"ARKBX5B1187B9ADAFD"
"jazz"	"ARKBX5B1187B9ADAFD"
"alternative rock"	"ARKBX5B1187B9ADAFD"
"pop"	"ARKCAKL121318C569E"
"rock"	"ARKCAKL121318C569E"
"jazz"	"ARKCTSM11F4C83C839"
"rock"	"ARKCYJV1187FB392E9"
"pop"	"ARKD9S41187B997CA6"
"hip hop"	"ARKD9S41187B997CA6"
"electronic"	"ARKD9S41187B997CA6"
"rock"	"ARKD9S41187B997CA6"
"electronic"	"ARKE7ZQ1187FB504BB"
"rock"	"ARKE7ZQ1187FB504BB"
"pop"	"ARKE7ZQ1187FB504BB"
"alternative rock"	"ARKE7ZQ1187FB504BB"
"hip hop"	"ARKE8PP1187B997DD4"
"pop"	"ARKE8PP1187B997DD4"
"alternative rock"	"ARKE8PP1187B997DD4"
"rock"	"ARKEFM61187B9A8202"
"jazz"	"ARKETDZ1187B9B2566"
"pop"	"ARKETDZ1187B9B2566"
"rock"	"ARKETDZ1187B9B2566"
"electronic"	"ARKF8XU1187B9A990A"
"rock"	"ARKF8XU1187B9A990A"
"pop"	"ARKFEHQ11F50C47E43"
"pop"	"ARKGGBJ122ECCBAC65"
"electronic"	"ARKHMZB1187B998670"
"jazz"	"ARKHMZB1187B998670"
"hip hop"	"ARKHMZB1187B998670"
"rock"	"ARKHMZB1187B998670"
"pop"	"ARKHMZB1187B998670"
"rock"	"ARKIYC51187FB4775A"
"alternative rock"	"ARKIYC51187FB4775A"
"pop"	"ARKIYC51187FB4775A"
"hip hop"	"ARKIYC51187FB4775A"
"electronic"	"ARKIYC51187FB4775A"
"electronic"	"ARKJ8Y91187B9B551E"
"jazz"	"ARKJHKX1187FB5AEE5"
"hip hop"	"ARKJHKX1187FB5AEE5"
"alternative rock"	"ARKJHKX1187FB5AEE5"
"rock"	"ARKJHKX1187FB5AEE5"
"electronic"	"ARKJHKX1187FB5AEE5"
"pop"	"ARKJHKX1187FB5AEE5"
"jazz"	"ARKJJZN1187B9AFC88"
"rock"	"ARKJJZN1187B9AFC88"
"alternative rock"	"ARKJJZN1187B9AFC88"
"jazz"	"ARKJKVO1187FB49D0A"
"pop"	"ARKJKVO1187FB49D0A"
"jazz"	"ARKJVHY11E2835E76B"
"electronic"	"ARKJVHY11E2835E76B"
"rock"	"ARKJVHY11E2835E76B"
"hip hop"	"ARKJWYK1269FCD1A1C"
"electronic"	"ARKKPRW1187FB4D81E"
"rock"	"ARKKPRW1187FB4D81E"
"jazz"	"ARKKTIY11F4C845817"
"alternative rock"	"ARKL75U1187FB5B8B6"
"rock"	"ARKL75U1187FB5B8B6"
"jazz"	"ARKL75U1187FB5B8B6"
"pop"	"ARKL75U1187FB5B8B6"
"electronic"	"ARKL75U1187FB5B8B6"
"rock"	"ARKLA8V1187B999B68"
"pop"	"ARKLA8V1187B999B68"
"electronic"	"ARKMIBT11F4C8430D9"
"rock"	"ARKMIBT11F4C8430D9"
"pop"	"ARKMIBT11F4C8430D9"
"pop"	"ARKN6D91187B9B09A2"
"rock"	"ARKN6D91187B9B09A2"
"electronic"	"ARKN6D91187B9B09A2"
"alternative rock"	"ARKN6D91187B9B09A2"
"hip hop"	"ARKN9J11187B9B210D"
"electronic"	"ARKN9J11187B9B210D"
"rock"	"ARKN9J11187B9B210D"
"pop"	"ARKN9J11187B9B210D"
"rock"	"ARKNICM1187B9B9CE5"
"rock"	"ARKNOZU1187FB5A371"
"electronic"	"ARKO0JR1187FB4945A"
"hip hop"	"ARKO0JR1187FB4945A"
"rock"	"ARKO0JR1187FB4945A"
"pop"	"ARKO0JR1187FB4945A"
"jazz"	"ARKO7AO1187FB5664B"
"rock"	"ARKO7AO1187FB5664B"
"electronic"	"ARKO7AO1187FB5664B"
"pop"	"ARKO7AO1187FB5664B"
"alternative rock"	"ARKOETA1187FB36CAB"
"jazz"	"ARKON4P1187B98B291"
"rock"	"ARKON4P1187B98B291"
"jazz"	"ARKOVFX11EBCD75758"
"rock"	"ARKPDBH1242077DEB1"
"electronic"	"ARKPDFV1187B99804D"
"rock"	"ARKPDFV1187B99804D"
"pop"	"ARKPDFV1187B99804D"
"electronic"	"ARKQ6QN1187B9B016D"
"alternative rock"	"ARKQ6QN1187B9B016D"
"hip hop"	"ARKQ6QN1187B9B016D"
"rock"	"ARKQ6QN1187B9B016D"
"pop"	"ARKQ6QN1187B9B016D"
"hip hop"	"ARKQ9JM1187FB57521"
"rock"	"ARKQ9JM1187FB57521"
"jazz"	"ARKQLQQ12509412869"
"pop"	"ARKQLQQ12509412869"
"rock"	"ARKQN8X1187B99221C"
"hip hop"	"ARKQQZA12086C116FC"
"rock"	"ARKQQZA12086C116FC"
"alternative rock"	"ARKR75V1187FB3D4D5"
"rock"	"ARKR75V1187FB3D4D5"
"hip hop"	"ARKR75V1187FB3D4D5"
"pop"	"ARKR75V1187FB3D4D5"
"electronic"	"ARKR75V1187FB3D4D5"
"pop"	"ARKRQSV1187B99FB13"
"rock"	"ARKRQSV1187B99FB13"
"jazz"	"ARKRUIT11F50C4E6B1"
"electronic"	"ARKSB7X1187B99BA5C"
"jazz"	"ARKSB7X1187B99BA5C"
"rock"	"ARKSBCO1241B9CE46E"
"rock"	"ARKSLFG1187B99DADD"
"alternative rock"	"ARKSLFG1187B99DADD"
"hip hop"	"ARKSZW81187B9B695D"
"pop"	"ARKSZW81187B9B695D"
"rock"	"ARKT5SH1187B9AE8BF"
"alternative rock"	"ARKT5SH1187B9AE8BF"
"hip hop"	"ARKT5SH1187B9AE8BF"
"electronic"	"ARKT5SH1187B9AE8BF"
"rock"	"ARKU2GK1187B98C8AB"
"alternative rock"	"ARKU2GK1187B98C8AB"
"hip hop"	"ARKU3Z61187FB51DCA"
"pop"	"ARKU3Z61187FB51DCA"
"rock"	"ARKU3Z61187FB51DCA"
"electronic"	"ARKU3Z61187FB51DCA"
"jazz"	"ARKU3Z61187FB51DCA"
"alternative rock"	"ARKU3Z61187FB51DCA"
"electronic"	"ARKULSX1187FB45F84"
"hip hop"	"ARKULSX1187FB45F84"
"jazz"	"ARKUP6H1187FB3F8E3"
"electronic"	"ARKUP6H1187FB3F8E3"
"rock"	"ARKUP6H1187FB3F8E3"
"rock"	"ARKV9PA1187B9A6963"
"pop"	"ARKV9PA1187B9A6963"
"electronic"	"ARKV9PA1187B9A6963"
"hip hop"	"ARKVD621187B9B95FC"
"jazz"	"ARKVD621187B9B95FC"
"alternative rock"	"ARKVD621187B9B95FC"
"electronic"	"ARKVD621187B9B95FC"
"rock"	"ARKVD621187B9B95FC"
"pop"	"ARKVD621187B9B95FC"
"jazz"	"ARKWCGR1187B992B71"
"pop"	"ARKWCGR1187B992B71"
"rock"	"ARKWCGR1187B992B71"
"hip hop"	"ARKWCGR1187B992B71"
"electronic"	"ARKWCGR1187B992B71"
"alternative rock"	"ARKWT6J1187B98ED50"
"rock"	"ARKWT6J1187B98ED50"
"jazz"	"ARKWT6J1187B98ED50"
"jazz"	"ARKWXDA11F4C83B665"
"pop"	"ARKWXDA11F4C83B665"
"electronic"	"ARKX0IK1187FB44DE9"
"rock"	"ARKX0IK1187FB44DE9"
"pop"	"ARKX0IK1187FB44DE9"
"jazz"	"ARKXLIJ1187B9A4C54"
"rock"	"ARKZ13R1187FB54FEE"
"pop"	"ARKZ13R1187FB54FEE"
"rock"	"ARKZ68G1187B98B189"
"pop"	"ARKZ68G1187B98B189"
"pop"	"ARKZJ301187FB521B2"
"jazz"	"ARKZJ301187FB521B2"
"rock"	"ARKZJ301187FB521B2"
"hip hop"	"ARKZNO81187FB37FBA"
"jazz"	"ARKZNO81187FB37FBA"
"electronic"	"ARKZNO81187FB37FBA"
"jazz"	"ARKZT1W1187FB54EEA"
"hip hop"	"ARKZT1W1187FB54EEA"
"electronic"	"ARKZT1W1187FB54EEA"
"rock"	"ARKZT1W1187FB54EEA"
"pop"	"ARKZXSQ1187B9AC9F3"
"rock"	"ARKZXSQ1187B9AC9F3"
"electronic"	"ARKZXSQ1187B9AC9F3"
"hip hop"	"ARL0H401187B98B0E1"
"electronic"	"ARL0ID81187B9B2CB3"
"hip hop"	"ARL0ID81187B9B2CB3"
"jazz"	"ARL0ID81187B9B2CB3"
"rock"	"ARL0ID81187B9B2CB3"
"pop"	"ARL0ID81187B9B2CB3"
"electronic"	"ARL1QL91187B994B08"
"jazz"	"ARL2XD71187B9B690B"
"rock"	"ARL2XD71187B9B690B"
"jazz"	"ARL3VGT1187FB40E8E"
"rock"	"ARL3VGT1187FB40E8E"
"electronic"	"ARL3X871187B996C0C"
"rock"	"ARL3X871187B996C0C"
"pop"	"ARL3X871187B996C0C"
"alternative rock"	"ARL43EQ1187FB4D5EC"
"rock"	"ARL43EQ1187FB4D5EC"
"pop"	"ARL43EQ1187FB4D5EC"
"electronic"	"ARL47TY11C8A416938"
"pop"	"ARL4M621187FB3FF06"
"rock"	"ARL4M621187FB3FF06"
"pop"	"ARL635X1187B990092"
"electronic"	"ARL635X1187B990092"
"rock"	"ARL635X1187B990092"
"rock"	"ARL6AH81187FB3B12A"
"electronic"	"ARL6AH81187FB3B12A"
"alternative rock"	"ARL6AH81187FB3B12A"
"hip hop"	"ARL6F541187B9ADC0C"
"electronic"	"ARL6F541187B9ADC0C"
"pop"	"ARL6F541187B9ADC0C"
"alternative rock"	"ARL6FF81187FB5A916"
"rock"	"ARL6FF81187FB5A916"
"pop"	"ARL6FF81187FB5A916"
"hip hop"	"ARL6UP41187FB5C604"
"electronic"	"ARL6UP41187FB5C604"
"pop"	"ARL6UP41187FB5C604"
"pop"	"ARL6XZC1187FB3936E"
"hip hop"	"ARLAEJO1187B98DB85"
"electronic"	"ARLAEJO1187B98DB85"
"alternative rock"	"ARLAEJO1187B98DB85"
"jazz"	"ARLAEJO1187B98DB85"
"rock"	"ARLAEJO1187B98DB85"
"electronic"	"ARLAWDD1187FB48367"
"rock"	"ARLAWDD1187FB48367"
"pop"	"ARLAWDD1187FB48367"
"electronic"	"ARLBNAC1187FB47151"
"hip hop"	"ARLBNAC1187FB47151"
"rock"	"ARLBNAC1187FB47151"
"jazz"	"ARLBNAC1187FB47151"
"alternative rock"	"ARLBNAC1187FB47151"
"pop"	"ARLBNAC1187FB47151"
"rock"	"ARLBXGO11F4C83E520"
"jazz"	"ARLCEUJ11F4C842D6A"
"rock"	"ARLCEUJ11F4C842D6A"
"rock"	"ARLCQZN1187B9AF634"
"alternative rock"	"ARLCQZN1187B9AF634"
"electronic"	"ARLCQZN1187B9AF634"
"pop"	"ARLCQZN1187B9AF634"
"hip hop"	"ARLD4VD1187FB39009"
"electronic"	"ARLD4VD1187FB39009"
"alternative rock"	"ARLDVL71187B9AD7AC"
"rock"	"ARLDVL71187B9AD7AC"
"pop"	"ARLDVL71187B9AD7AC"
"rock"	"ARLDW2Y1187B9B544F"
"pop"	"ARLDW2Y1187B9B544F"
"hip hop"	"ARLDW2Y1187B9B544F"
"electronic"	"ARLDW2Y1187B9B544F"
"jazz"	"ARLDW2Y1187B9B544F"
"jazz"	"ARLDW6Z1187FB3F2A0"
"rock"	"ARLE1JH1187B9B630B"
"electronic"	"ARLE1JH1187B9B630B"
"jazz"	"ARLE1JH1187B9B630B"
"rock"	"ARLF0QY1187FB4FDCC"
"alternative rock"	"ARLF0QY1187FB4FDCC"
"pop"	"ARLF0QY1187FB4FDCC"
"hip hop"	"ARLF0QY1187FB4FDCC"
"electronic"	"ARLF0QY1187FB4FDCC"
"rock"	"ARLF92B11A348F0D1E"
"jazz"	"ARLF92B11A348F0D1E"
"electronic"	"ARLF92B11A348F0D1E"
"pop"	"ARLF92B11A348F0D1E"
"alternative rock"	"ARLF92B11A348F0D1E"
"jazz"	"ARLFH5Y1187FB44A89"
"hip hop"	"ARLFUII1187FB565E5"
"hip hop"	"ARLGIX31187B9AE9A0"
"pop"	"ARLGIX31187B9AE9A0"
"alternative rock"	"ARLGLI61187FB4693E"
"rock"	"ARLGLI61187FB4693E"
"electronic"	"ARLGLI61187FB4693E"
"pop"	"ARLGOUD12298900ACE"
"electronic"	"ARLGOUD12298900ACE"
"hip hop"	"ARLGUTA1187B9B605F"
"electronic"	"ARLGUTA1187B9B605F"
"rock"	"ARLGUTA1187B9B605F"
"pop"	"ARLGUTA1187B9B605F"
"rock"	"ARLGWFM1187FB4AC9F"
"electronic"	"ARLGWFM1187FB4AC9F"
"alternative rock"	"ARLGWFM1187FB4AC9F"
"alternative rock"	"ARLH4CH11C8A4173EC"
"rock"	"ARLH4CH11C8A4173EC"
"pop"	"ARLH4CH11C8A4173EC"
"hip hop"	"ARLHO5Z1187FB4C861"
"alternative rock"	"ARLHO5Z1187FB4C861"
"rock"	"ARLHO5Z1187FB4C861"
"jazz"	"ARLHO5Z1187FB4C861"
"pop"	"ARLHO5Z1187FB4C861"
"electronic"	"ARLHO5Z1187FB4C861"
"rock"	"ARLI9NJ1187B9911FB"
"rock"	"ARLIIVS1187FB5583B"
"rock"	"ARLJIGA122C849866D"
"jazz"	"ARLJK1O1187B9B0FC4"
"pop"	"ARLJK1O1187B9B0FC4"
"electronic"	"ARLJK1O1187B9B0FC4"
"rock"	"ARLJK1O1187B9B0FC4"
"rock"	"ARLJWTL1187B98C0DE"
"alternative rock"	"ARLJWTL1187B98C0DE"
"electronic"	"ARLJWTL1187B98C0DE"
"rock"	"ARLK1A71187B9AECD2"
"hip hop"	"ARLKMZE1269FB37388"
"rock"	"ARLKMZE1269FB37388"
"hip hop"	"ARLLANI1187FB5116F"
"electronic"	"ARLLANI1187FB5116F"
"jazz"	"ARLLANI1187FB5116F"
"pop"	"ARLLANI1187FB5116F"
"rock"	"ARLLANI1187FB5116F"
"rock"	"ARLLRL61187B9B6698"
"hip hop"	"ARLLUSZ1187B98ACDC"
"jazz"	"ARLLUSZ1187B98ACDC"
"rock"	"ARLLUSZ1187B98ACDC"
"electronic"	"ARLLUSZ1187B98ACDC"
"jazz"	"ARLMRES11F4C83E1E1"
"electronic"	"ARLNMEP11C8A41519E"
"pop"	"ARLNSD41187FB4D9A0"
"jazz"	"ARLNSD41187FB4D9A0"
"electronic"	"ARLNSD41187FB4D9A0"
"rock"	"ARLNSD41187FB4D9A0"
"jazz"	"ARLNY561187B9B0355"
"electronic"	"ARLNY561187B9B0355"
"rock"	"ARLNY561187B9B0355"
"pop"	"ARLNY561187B9B0355"
"electronic"	"ARLOIDN1187B9B060D"
"jazz"	"ARLPXQE1187B99066C"
"electronic"	"ARLPXQE1187B99066C"
"alternative rock"	"ARLPXQE1187B99066C"
"alternative rock"	"ARLQ5EV1187FB4491D"
"rock"	"ARLQ5EV1187FB4491D"
"electronic"	"ARLQ5EV1187FB4491D"
"rock"	"ARLR9U31187B9A71AD"
"pop"	"ARLRHRM11E2835E415"
"hip hop"	"ARLRHRM11E2835E415"
"jazz"	"ARLRHRM11E2835E415"
"electronic"	"ARLRHRM11E2835E415"
"rock"	"ARLRHRM11E2835E415"
"jazz"	"ARLSGLC1187B9A969B"
"hip hop"	"ARLSGOL1187FB51164"
"rock"	"ARLSGUY1187B98AEBC"
"pop"	"ARLSGUY1187B98AEBC"
"alternative rock"	"ARLSGUY1187B98AEBC"
"rock"	"ARLT4N91187FB533DB"
"alternative rock"	"ARLT4N91187FB533DB"
"pop"	"ARLT4N91187FB533DB"
"electronic"	"ARLTW641187B9B6D3C"
"alternative rock"	"ARLTW641187B9B6D3C"
"jazz"	"ARLTWXK1187FB5A3F8"
"rock"	"ARLTWXK1187FB5A3F8"
"pop"	"ARLTWXK1187FB5A3F8"
"electronic"	"ARLTWXK1187FB5A3F8"
"jazz"	"ARLTX751187B9A1828"
"rock"	"ARLTX751187B9A1828"
"electronic"	"ARLTX751187B9A1828"
"pop"	"ARLTX751187B9A1828"
"pop"	"ARLUAK21187B9B785A"
"pop"	"ARLUF1T1187FB3603B"
"pop"	"ARLV03V1187B9A33A9"
"jazz"	"ARLV03V1187B9A33A9"
"electronic"	"ARLV03V1187B9A33A9"
"pop"	"ARLV8S31187B988B71"
"rock"	"ARLV8S31187B988B71"
"jazz"	"ARLV8S31187B988B71"
"rock"	"ARLVEYZ1269FCCFC01"
"rock"	"ARLWDC31187B9B4D71"
"alternative rock"	"ARLWDC31187B9B4D71"
"electronic"	"ARLWDC31187B9B4D71"
"pop"	"ARLWDC31187B9B4D71"
"jazz"	"ARLWEID1187B98DE3C"
"pop"	"ARLWEID1187B98DE3C"
"rock"	"ARLWEID1187B98DE3C"
"rock"	"ARLWR721187B9A03C9"
"pop"	"ARLWR721187B9A03C9"
"alternative rock"	"ARLWR721187B9A03C9"
"jazz"	"ARLYKKT11F4C83B350"
"hip hop"	"ARLYKKT11F4C83B350"
"rock"	"ARLYKKT11F4C83B350"
"electronic"	"ARLYKKT11F4C83B350"
"pop"	"ARLYKKT11F4C83B350"
"jazz"	"ARLYOE51187FB36902"
"rock"	"ARLYOE51187FB36902"
"electronic"	"ARLYOE51187FB36902"
"pop"	"ARLYOE51187FB36902"
"alternative rock"	"ARLYUP11187B98B92B"
"hip hop"	"ARLZ0521187B98B2E3"
"jazz"	"ARLZ0521187B98B2E3"
"rock"	"ARLZ0521187B98B2E3"
"electronic"	"ARLZ0521187B98B2E3"
"hip hop"	"ARLZ2LD1187B9B17FD"
"electronic"	"ARLZ2LD1187B9B17FD"
"pop"	"ARLZ2LD1187B9B17FD"
"rock"	"ARLZ2LD1187B9B17FD"
"alternative rock"	"ARLZ2LD1187B9B17FD"
"jazz"	"ARLZ2LD1187B9B17FD"
"pop"	"ARLZ6BF1187FB3DD6A"
"alternative rock"	"ARLZ6BF1187FB3DD6A"
"rock"	"ARLZ6BF1187FB3DD6A"
"electronic"	"ARLZ6BF1187FB3DD6A"
"rock"	"ARLZLMN1187B9AD1CB"
"pop"	"ARLZLMN1187B9AD1CB"
"alternative rock"	"ARLZN951187FB42E49"
"rock"	"ARLZN951187FB42E49"
"pop"	"ARLZN951187FB42E49"
"electronic"	"ARLZN951187FB42E49"
"electronic"	"ARLZYDV11C8A4226B0"
"rock"	"ARM0P6Z1187FB4D466"
"alternative rock"	"ARM0P6Z1187FB4D466"
"pop"	"ARM0P6Z1187FB4D466"
"electronic"	"ARM0RY81187B9AF248"
"jazz"	"ARM0RY81187B9AF248"
"rock"	"ARM0RY81187B9AF248"
"pop"	"ARM0RY81187B9AF248"
"rock"	"ARM1ELZ1187FB49FC1"
"electronic"	"ARM1ELZ1187FB49FC1"
"alternative rock"	"ARM1ELZ1187FB49FC1"
"hip hop"	"ARM1UIH1187B9A5DE8"
"electronic"	"ARM1UIH1187B9A5DE8"
"rock"	"ARM1UIH1187B9A5DE8"
"rock"	"ARM2WL31187B9A3D69"
"electronic"	"ARM2WL31187B9A3D69"
"pop"	"ARM2WL31187B9A3D69"
"rock"	"ARM3QKQ1187FB421E0"
"hip hop"	"ARM3QKQ1187FB421E0"
"alternative rock"	"ARM3QKQ1187FB421E0"
"jazz"	"ARM3QKQ1187FB421E0"
"electronic"	"ARM3QKQ1187FB421E0"
"pop"	"ARM3QKQ1187FB421E0"
"rock"	"ARM4J201187B9B8B3B"
"jazz"	"ARM4WGN1187FB3C746"
"electronic"	"ARM4WGN1187FB3C746"
"alternative rock"	"ARM578G1187B989000"
"rock"	"ARM578G1187B989000"
"pop"	"ARM578G1187B989000"
"rock"	"ARM5JLS1187FB3615B"
"pop"	"ARM5JLS1187FB3615B"
"jazz"	"ARM5JLS1187FB3615B"
"electronic"	"ARM5JLS1187FB3615B"
"hip hop"	"ARM5JLS1187FB3615B"
"alternative rock"	"ARM63WJ1187B9951EA"
"rock"	"ARM63WJ1187B9951EA"
"electronic"	"ARM63WJ1187B9951EA"
"pop"	"ARM63WJ1187B9951EA"
"hip hop"	"ARM6HLK1187FB427F0"
